episode_id,state,component_w_state,component_r_state,component_m_state,component_o_state,component_t_state,resolved_m,governance_enabled,expected_rule_ids,selected_rule_ids,fired_rule_ids,advisory_record_count,advisory_conclusion_types,A_AI,F1_violation,F2_violation,F3_mismatch,configuration_failure,evaluation_failure
B5-CA-wCA-rEX-mSA-oCA-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,SAFE,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oCA-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,SAFE,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oEX-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,SAFE,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oEX-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,SAFE,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oEX-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,SAFE,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oEX-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,SAFE,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oSA-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,CAUTION,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oSA-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,CAUTION,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oSA-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,CAUTION,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oSA-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,CAUTION,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oCA-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,CAUTION,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oCA-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,CAUTION,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oCA-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,CAUTION,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oCA-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,CAUTION,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oEX-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,CAUTION,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oEX-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,CAUTION,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oEX-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mCA-oEX-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,CAUTION,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oSA-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,EXCLUDED,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oSA-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,EXCLUDED,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oSA-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,EXCLUDED,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oSA-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,EXCLUDED,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oCA-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,EXCLUDED,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oCA-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,EXCLUDED,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oCA-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oCA-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,EXCLUDED,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oEX-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oEX-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oEX-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mEX-oEX-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mSA-oCA-tSA-rmnull,CAUTION,EXCLUDED,SAFE,SAFE,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mSA-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,SAFE,SAFE,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mSA-oCA-tEX-rmnull,CAUTION,EXCLUDED,SAFE,SAFE,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mSA-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,SAFE,SAFE,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oSA-tSA-rmnull,CAUTION,EXCLUDED,SAFE,CAUTION,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oSA-tSA-rmadvisory,CAUTION,EXCLUDED,SAFE,CAUTION,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oSA-tEX-rmnull,CAUTION,EXCLUDED,SAFE,CAUTION,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oSA-tEX-rmadvisory,CAUTION,EXCLUDED,SAFE,CAUTION,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oCA-tSA-rmnull,CAUTION,EXCLUDED,SAFE,CAUTION,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,SAFE,CAUTION,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oCA-tEX-rmnull,CAUTION,EXCLUDED,SAFE,CAUTION,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,SAFE,CAUTION,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oEX-tSA-rmnull,CAUTION,EXCLUDED,SAFE,CAUTION,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oEX-tSA-rmadvisory,CAUTION,EXCLUDED,SAFE,CAUTION,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oEX-tEX-rmnull,CAUTION,EXCLUDED,SAFE,CAUTION,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",[],0,[],"[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mCA-oEX-tEX-rmadvisory,CAUTION,EXCLUDED,SAFE,CAUTION,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mEX-oCA-tSA-rmnull,CAUTION,EXCLUDED,SAFE,EXCLUDED,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mEX-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,SAFE,EXCLUDED,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mEX-oCA-tEX-rmnull,CAUTION,EXCLUDED,SAFE,EXCLUDED,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rSA-mEX-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,SAFE,EXCLUDED,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oSA-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,SAFE,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oSA-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,SAFE,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oSA-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,SAFE,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oSA-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,SAFE,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oCA-tSA-rmnull,CAUTION,EXCLUDED,CAUTION,SAFE,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oCA-tSA-rmadvisory,CAUTION,EXCLUDED,CAUTION,SAFE,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oCA-tEX-rmnull,CAUTION,EXCLUDED,CAUTION,SAFE,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wEX-rCA-mSA-oCA-tEX-rmadvisory,CAUTION,EXCLUDED,CAUTION,SAFE,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
