queue_id,file,section,original_line,value,category,metric_definition,canonical_source,original_status,action,current_text,evidence_note
475,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,530,9.1%,prediction value,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt,stale,changed,"Third, the architecture is instantiated for small-scale coastal fisheries at Kota Kinabalu and its governance layer executed against five years of hourly environmental data for that site. The *CAUTION* mode binds in 5.8% of departure-window hours for the operative vessel class — approximately one departure morning in seventeen on which a binary architecture supplies tactical recommendations that this architecture withholds — falling to 4.5% when a higher-resolution wave model is substituted over a shorter period, a spread that is reported as the grid-resolution sensitivity rather than resolved to a single figure. The *UNSAFE* state is reachable by sea state and not only by darkness, and the vessel-conditional form of the ocean-state component changes the classification for 9.1% of departure hours relative to vessel-blind thresholds. A four-condition comparison over the same record isolates the two governance levels: the participation gate accounts for 42.88% of departure hours and advisory scope restriction for a further 5.81%, while a traffic-light baseline instantiating the closest structural precedent diverges from a plain binary gate in **0.00%** of hours — its intermediate level is not observable in AI output. Predictions were registered with numeric bounds before each analysis ran and re-resolved under the final specification; fifteen of twenty-four are confirmed and nine refuted. Of the seven outcomes that changed, three follow from the time-classifier decision and four had already been refuted by earlier threshold and data corrections, an attribution the record keeps separate. These figures characterise governance behaviour at one location and, with the marine-warning component unmeasured throughout, are lower bounds; no incident record exists against which the classifications themselves could be scored.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
476,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,530,42.88%,prediction value,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt,stale,changed,"Third, the architecture is instantiated for small-scale coastal fisheries at Kota Kinabalu and its governance layer executed against five years of hourly environmental data for that site. The *CAUTION* mode binds in 5.8% of departure-window hours for the operative vessel class — approximately one departure morning in seventeen on which a binary architecture supplies tactical recommendations that this architecture withholds — falling to 4.5% when a higher-resolution wave model is substituted over a shorter period, a spread that is reported as the grid-resolution sensitivity rather than resolved to a single figure. The *UNSAFE* state is reachable by sea state and not only by darkness, and the vessel-conditional form of the ocean-state component changes the classification for 9.1% of departure hours relative to vessel-blind thresholds. A four-condition comparison over the same record isolates the two governance levels: the participation gate accounts for 42.88% of departure hours and advisory scope restriction for a further 5.81%, while a traffic-light baseline instantiating the closest structural precedent diverges from a plain binary gate in **0.00%** of hours — its intermediate level is not observable in AI output. Predictions were registered with numeric bounds before each analysis ran and re-resolved under the final specification; fifteen of twenty-four are confirmed and nine refuted. Of the seven outcomes that changed, three follow from the time-classifier decision and four had already been refuted by earlier threshold and data corrections, an attribution the record keeps separate. These figures characterise governance behaviour at one location and, with the marine-warning component unmeasured throughout, are lower bounds; no incident record exists against which the classifications themselves could be scored.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
477,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,530,5.81%,prediction value,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt,stale,changed,"Third, the architecture is instantiated for small-scale coastal fisheries at Kota Kinabalu and its governance layer executed against five years of hourly environmental data for that site. The *CAUTION* mode binds in 5.8% of departure-window hours for the operative vessel class — approximately one departure morning in seventeen on which a binary architecture supplies tactical recommendations that this architecture withholds — falling to 4.5% when a higher-resolution wave model is substituted over a shorter period, a spread that is reported as the grid-resolution sensitivity rather than resolved to a single figure. The *UNSAFE* state is reachable by sea state and not only by darkness, and the vessel-conditional form of the ocean-state component changes the classification for 9.1% of departure hours relative to vessel-blind thresholds. A four-condition comparison over the same record isolates the two governance levels: the participation gate accounts for 42.88% of departure hours and advisory scope restriction for a further 5.81%, while a traffic-light baseline instantiating the closest structural precedent diverges from a plain binary gate in **0.00%** of hours — its intermediate level is not observable in AI output. Predictions were registered with numeric bounds before each analysis ran and re-resolved under the final specification; fifteen of twenty-four are confirmed and nine refuted. Of the seven outcomes that changed, three follow from the time-classifier decision and four had already been refuted by earlier threshold and data corrections, an attribution the record keeps separate. These figures characterise governance behaviour at one location and, with the marine-warning component unmeasured throughout, are lower bounds; no incident record exists against which the classifications themselves could be scored.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
478,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,530,0.00%,prediction value,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt,stale,changed,"Third, the architecture is instantiated for small-scale coastal fisheries at Kota Kinabalu and its governance layer executed against five years of hourly environmental data for that site. The *CAUTION* mode binds in 5.8% of departure-window hours for the operative vessel class — approximately one departure morning in seventeen on which a binary architecture supplies tactical recommendations that this architecture withholds — falling to 4.5% when a higher-resolution wave model is substituted over a shorter period, a spread that is reported as the grid-resolution sensitivity rather than resolved to a single figure. The *UNSAFE* state is reachable by sea state and not only by darkness, and the vessel-conditional form of the ocean-state component changes the classification for 9.1% of departure hours relative to vessel-blind thresholds. A four-condition comparison over the same record isolates the two governance levels: the participation gate accounts for 42.88% of departure hours and advisory scope restriction for a further 5.81%, while a traffic-light baseline instantiating the closest structural precedent diverges from a plain binary gate in **0.00%** of hours — its intermediate level is not observable in AI output. Predictions were registered with numeric bounds before each analysis ran and re-resolved under the final specification; fifteen of twenty-four are confirmed and nine refuted. Of the seven outcomes that changed, three follow from the time-classifier decision and four had already been refuted by earlier threshold and data corrections, an attribution the record keeps separate. These figures characterise governance behaviour at one location and, with the marine-warning component unmeasured throughout, are lower bounds; no incident record exists against which the classifications themselves could be scored.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
479,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,532,1,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/appendix-c-formalisation.md,stale,changed,"Three formal properties are proved. Theorem 1 (Totality) establishes that *f*(*E*) is defined for all inputs, including corrupted sensor data, so the governance layer is never without a classification basis. Theorem 2 (Monotonicity) establishes that advisory scope never expands as conditions worsen: *A*_AI(*SAFE*) ⊃ *A*_AI(*CAUTION*) ⊃ *A*_AI(*UNSAFE*) = ∅. Theorem 3 (Safety Dominance Property) establishes that AI output is bounded within the admissible scope at every safety state, by construction. Together they characterise a governance mechanism with no formally identifiable path by which AI recommendations can exceed their warranted scope — completeness, consistency, and effectiveness as a composite guarantee.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
480,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,532,2,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/appendix-c-formalisation.md,stale,changed,"Three formal properties are proved. Theorem 1 (Totality) establishes that *f*(*E*) is defined for all inputs, including corrupted sensor data, so the governance layer is never without a classification basis. Theorem 2 (Monotonicity) establishes that advisory scope never expands as conditions worsen: *A*_AI(*SAFE*) ⊃ *A*_AI(*CAUTION*) ⊃ *A*_AI(*UNSAFE*) = ∅. Theorem 3 (Safety Dominance Property) establishes that AI output is bounded within the admissible scope at every safety state, by construction. Together they characterise a governance mechanism with no formally identifiable path by which AI recommendations can exceed their warranted scope — completeness, consistency, and effectiveness as a composite guarantee.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
481,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,532,3,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/appendix-c-formalisation.md,stale,changed,"Three formal properties are proved. Theorem 1 (Totality) establishes that *f*(*E*) is defined for all inputs, including corrupted sensor data, so the governance layer is never without a classification basis. Theorem 2 (Monotonicity) establishes that advisory scope never expands as conditions worsen: *A*_AI(*SAFE*) ⊃ *A*_AI(*CAUTION*) ⊃ *A*_AI(*UNSAFE*) = ∅. Theorem 3 (Safety Dominance Property) establishes that AI output is bounded within the admissible scope at every safety state, by construction. Together they characterise a governance mechanism with no formally identifiable path by which AI recommendations can exceed their warranted scope — completeness, consistency, and effectiveness as a composite guarantee.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
482,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,534,1,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"Immediate next steps are: (1) implementation of the reasoning engine, enabling the advisory-output comparison across three conditions (ungated, binary-gated, and the proposed graduated architecture) that the present characterisation does not cover, since it exercises the classifier and governance pair rather than the engine beneath them; (2) a contextual user study with small-scale fishers across the three safety states to assess whether *CAUTION* mode produces calibrated reliance rather than over-reliance or non-reliance; and (3) instantiation in at least one additional safety-critical domain to validate the claim of domain independence empirically. Longer-term work includes a formal certification pathway against IEC 61508 Safety Integrity Levels and maritime safety standards, and extension of *R* to cover recommendation types that require learned inference rather than rule-based reasoning, which would require a different enforcement argument for the Safety Dominance Property.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
483,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,534,2,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"Immediate next steps are: (1) implementation of the reasoning engine, enabling the advisory-output comparison across three conditions (ungated, binary-gated, and the proposed graduated architecture) that the present characterisation does not cover, since it exercises the classifier and governance pair rather than the engine beneath them; (2) a contextual user study with small-scale fishers across the three safety states to assess whether *CAUTION* mode produces calibrated reliance rather than over-reliance or non-reliance; and (3) instantiation in at least one additional safety-critical domain to validate the claim of domain independence empirically. Longer-term work includes a formal certification pathway against IEC 61508 Safety Integrity Levels and maritime safety standards, and extension of *R* to cover recommendation types that require learned inference rather than rule-based reasoning, which would require a different enforcement argument for the Safety Dominance Property.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
484,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,534,3,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"Immediate next steps are: (1) implementation of the reasoning engine, enabling the advisory-output comparison across three conditions (ungated, binary-gated, and the proposed graduated architecture) that the present characterisation does not cover, since it exercises the classifier and governance pair rather than the engine beneath them; (2) a contextual user study with small-scale fishers across the three safety states to assess whether *CAUTION* mode produces calibrated reliance rather than over-reliance or non-reliance; and (3) instantiation in at least one additional safety-critical domain to validate the claim of domain independence empirically. Longer-term work includes a formal certification pathway against IEC 61508 Safety Integrity Levels and maritime safety standards, and extension of *R* to cover recommendation types that require learned inference rather than rule-based reasoning, which would require a different enforcement argument for the Safety Dominance Property.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
485,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,534,61508,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"Immediate next steps are: (1) implementation of the reasoning engine, enabling the advisory-output comparison across three conditions (ungated, binary-gated, and the proposed graduated architecture) that the present characterisation does not cover, since it exercises the classifier and governance pair rather than the engine beneath them; (2) a contextual user study with small-scale fishers across the three safety states to assess whether *CAUTION* mode produces calibrated reliance rather than over-reliance or non-reliance; and (3) instantiation in at least one additional safety-critical domain to validate the claim of domain independence empirically. Longer-term work includes a formal certification pathway against IEC 61508 Safety Integrity Levels and maritime safety standards, and extension of *R* to cover recommendation types that require learned inference rather than rule-based reasoning, which would require a different enforcement argument for the Safety Dominance Property.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
762,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,142,10,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"Vessel category is defined by gross registered tonnage following the Malaysian small boat classification of Yunus (2007), reproduced by Yaakob et al. (2015): small < 10 GRT, medium 10–25 GRT, big > 25 GRT. Tonnage rather than length overall is the discriminating variable because the length bands in that classification overlap — a 12 m vessel falls within both the medium and large length ranges — whereas the tonnage bands are disjoint and exhaustive.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
763,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,142,10,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"Vessel category is defined by gross registered tonnage following the Malaysian small boat classification of Yunus (2007), reproduced by Yaakob et al. (2015): small < 10 GRT, medium 10–25 GRT, big > 25 GRT. Tonnage rather than length overall is the discriminating variable because the length bands in that classification overlap — a 12 m vessel falls within both the medium and large length ranges — whereas the tonnage bands are disjoint and exhaustive.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
764,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,142,25,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"Vessel category is defined by gross registered tonnage following the Malaysian small boat classification of Yunus (2007), reproduced by Yaakob et al. (2015): small < 10 GRT, medium 10–25 GRT, big > 25 GRT. Tonnage rather than length overall is the discriminating variable because the length bands in that classification overlap — a 12 m vessel falls within both the medium and large length ranges — whereas the tonnage bands are disjoint and exhaustive.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
765,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,142,25,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"Vessel category is defined by gross registered tonnage following the Malaysian small boat classification of Yunus (2007), reproduced by Yaakob et al. (2015): small < 10 GRT, medium 10–25 GRT, big > 25 GRT. Tonnage rather than length overall is the discriminating variable because the length bands in that classification overlap — a 12 m vessel falls within both the medium and large length ranges — whereas the tonnage bands are disjoint and exhaustive.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
766,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,142,12,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"Vessel category is defined by gross registered tonnage following the Malaysian small boat classification of Yunus (2007), reproduced by Yaakob et al. (2015): small < 10 GRT, medium 10–25 GRT, big > 25 GRT. Tonnage rather than length overall is the discriminating variable because the length bands in that classification overlap — a 12 m vessel falls within both the medium and large length ranges — whereas the tonnage bands are disjoint and exhaustive.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
767,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,144,9,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"The first four parameters (w, r, m, o) are dynamic: they vary over time and are sourced from external meteorological and marine data feeds. The specific data products, update frequencies, and spatial resolutions for each variable are implementation-level concerns addressed in Section 9. The parameter t is derived from the system clock.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
773,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,150,3,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"This is a stronger requirement than simply noting that the inputs are sensor-derived. It is a formal constraint on the causal structure of the architecture: Layer 3 must not influence its own governance configuration, directly or indirectly. A governance layer whose classification could be affected by Layer 3's predictions, outputs, or learned representations would not constitute a formal safety constraint — f(E) would then be defined partly in terms of the system it is intended to govern, creating a feedback path that could undermine the Safety Dominance Property (Property 5.3). In the current architecture, all six components of E are sourced from external meteorological feeds, vessel registry records, and the system clock — none require Layer 3 participation.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
774,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,150,3,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"This is a stronger requirement than simply noting that the inputs are sensor-derived. It is a formal constraint on the causal structure of the architecture: Layer 3 must not influence its own governance configuration, directly or indirectly. A governance layer whose classification could be affected by Layer 3's predictions, outputs, or learned representations would not constitute a formal safety constraint — f(E) would then be defined partly in terms of the system it is intended to govern, creating a feedback path that could undermine the Safety Dominance Property (Property 5.3). In the current architecture, all six components of E are sourced from external meteorological feeds, vessel registry records, and the system clock — none require Layer 3 participation.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
775,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,150,5.3,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"This is a stronger requirement than simply noting that the inputs are sensor-derived. It is a formal constraint on the causal structure of the architecture: Layer 3 must not influence its own governance configuration, directly or indirectly. A governance layer whose classification could be affected by Layer 3's predictions, outputs, or learned representations would not constitute a formal safety constraint — f(E) would then be defined partly in terms of the system it is intended to govern, creating a feedback path that could undermine the Safety Dominance Property (Property 5.3). In the current architecture, all six components of E are sourced from external meteorological feeds, vessel registry records, and the system clock — none require Layer 3 participation.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
776,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,150,3,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"This is a stronger requirement than simply noting that the inputs are sensor-derived. It is a formal constraint on the causal structure of the architecture: Layer 3 must not influence its own governance configuration, directly or indirectly. A governance layer whose classification could be affected by Layer 3's predictions, outputs, or learned representations would not constitute a formal safety constraint — f(E) would then be defined partly in terms of the system it is intended to govern, creating a feedback path that could undermine the Safety Dominance Property (Property 5.3). In the current architecture, all six components of E are sourced from external meteorological feeds, vessel registry records, and the system clock — none require Layer 3 participation.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
804,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.2 Environmental State Representation,156,504,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md,stale,changed,"The inclusion of each parameter in E is empirically grounded: w and o are the primary meteorological departure risk factors identified across three independent fisher studies in the Malaysian coastal context (Rahim et al., 2024; Gao, 2024; Yamin et al., 2025); r and m encode MET Malaysia's structured warning system; v captures the well-documented vessel-size fatality gradient across 504 IMO maritime accident reports (Dominguez-Péry et al., 2023); and t reflects empirical findings that night navigation significantly elevates both accident probability and consequence severity for small-vessel operations (Atacan & Düzbastılar, 2023).",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
869,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,1,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
872,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,5.03,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
873,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,6.54,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
874,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,10,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
875,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,6.54,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
876,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,3,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
877,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,1.25,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
878,publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,200,4,figure/table value,Configured threshold or cited hull-study value; hypothetical contrasts remain illustrative,docs/canonical/appendix-c-formalisation.md C.1/C.2,current,retained,"*Tier 1 — Hydrodynamics.* Yaakob et al. (2015), applying naval architecture methods (Maxsurf, JONSWAP spectrum, NORDFORSK 1987 criteria) to two traditional Malaysian small fishing boats from the Johor coast (LOA 5.03 and 6.54 m, both < 10 GRT), established vessel-specific operability limits: the 6.54 m hull remained within NORDFORSK limits to Sea State 3 (operational ceiling Hs ≈ 1.25 m) and exceeded them at Sea State 4 (Hs ≈ 1.875 m), while the 5.03 m hull remained within limits only to Sea State 2 (ceiling Hs ≈ 0.5 m). Both passed IMO static stability criteria at every loading condition, establishing that dynamic seakeeping rather than static stability is the binding constraint — and, critically, that the binding wave height differs by vessel. This grounds the small-vessel row.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
