file,section,line,metric_name,value,canonical_expected,classification,audit_status,context,note
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,216,not yet mapped: numeric token,2023,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Two consequences follow. First, a small vessel in genuinely benign conditions — Hs below 1.0 m, wind within limits, daylight, no warning — classifies SAFE and receives full advisory scope. Under the alternative formulation SAFE would be unreachable for any vessel below 25 GRT, and since the deployment population operates below 40 GRT (Yamin et al., 2025), the strict containment A_AI(SAFE) ⊃ A_AI(CAUTION) would never be exercised in the target domain. Second, the empirical sources previously invoked to justify a vessel term — the vessel-size fatality gradient across 504 IMO accident reports (Dominguez-Péry et al., 2023), the vessel capacity constraint documented by Rahim et al. (2024), and the population characterisations of Shaffril et al. (2017) and Yamin et al. (2025) — are retained. They justify setting the small-vessel thresholds conservatively: a smaller vessel warrants greater margin because the consequence of misclassification is more severe. That is an argument for tighter boundaries, not for a constant floor.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,216,not yet mapped: numeric token,2024,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Two consequences follow. First, a small vessel in genuinely benign conditions — Hs below 1.0 m, wind within limits, daylight, no warning — classifies SAFE and receives full advisory scope. Under the alternative formulation SAFE would be unreachable for any vessel below 25 GRT, and since the deployment population operates below 40 GRT (Yamin et al., 2025), the strict containment A_AI(SAFE) ⊃ A_AI(CAUTION) would never be exercised in the target domain. Second, the empirical sources previously invoked to justify a vessel term — the vessel-size fatality gradient across 504 IMO accident reports (Dominguez-Péry et al., 2023), the vessel capacity constraint documented by Rahim et al. (2024), and the population characterisations of Shaffril et al. (2017) and Yamin et al. (2025) — are retained. They justify setting the small-vessel thresholds conservatively: a smaller vessel warrants greater margin because the consequence of misclassification is more severe. That is an argument for tighter boundaries, not for a constant floor.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,216,not yet mapped: numeric token,2017,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Two consequences follow. First, a small vessel in genuinely benign conditions — Hs below 1.0 m, wind within limits, daylight, no warning — classifies SAFE and receives full advisory scope. Under the alternative formulation SAFE would be unreachable for any vessel below 25 GRT, and since the deployment population operates below 40 GRT (Yamin et al., 2025), the strict containment A_AI(SAFE) ⊃ A_AI(CAUTION) would never be exercised in the target domain. Second, the empirical sources previously invoked to justify a vessel term — the vessel-size fatality gradient across 504 IMO accident reports (Dominguez-Péry et al., 2023), the vessel capacity constraint documented by Rahim et al. (2024), and the population characterisations of Shaffril et al. (2017) and Yamin et al. (2025) — are retained. They justify setting the small-vessel thresholds conservatively: a smaller vessel warrants greater margin because the consequence of misclassification is more severe. That is an argument for tighter boundaries, not for a constant floor.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.2 Per-Component Classification Functions,216,not yet mapped: numeric token,2025,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Two consequences follow. First, a small vessel in genuinely benign conditions — Hs below 1.0 m, wind within limits, daylight, no warning — classifies SAFE and receives full advisory scope. Under the alternative formulation SAFE would be unreachable for any vessel below 25 GRT, and since the deployment population operates below 40 GRT (Yamin et al., 2025), the strict containment A_AI(SAFE) ⊃ A_AI(CAUTION) would never be exercised in the target domain. Second, the empirical sources previously invoked to justify a vessel term — the vessel-size fatality gradient across 504 IMO accident reports (Dominguez-Péry et al., 2023), the vessel capacity constraint documented by Rahim et al. (2024), and the population characterisations of Shaffril et al. (2017) and Yamin et al. (2025) — are retained. They justify setting the small-vessel thresholds conservatively: a smaller vessel warrants greater margin because the consequence of misclassification is more severe. That is an argument for tighter boundaries, not for a constant floor.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,218,not yet mapped: numeric token,5.3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.3.3 Classification Function and Totality Theorem,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,218,not yet mapped: numeric token,3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.3.3 Classification Function and Totality Theorem,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,220,not yet mapped: numeric token,5.5,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,**Definition 5.5 (Safety State Classification Function).** The overall classification function is:,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,224,not yet mapped: numeric token,5.3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"where max_≻ denotes the maximum under the severity order ≻ from Definition 5.3, returning the greatest element of the set under that order. The output S = f(E) ∈ {SAFE, CAUTION, UNSAFE}.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,226,not yet mapped: numeric token,5.3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"The aggregation is over five terms. Vessel category v appears within g_o rather than as an independent argument to max_≻, for the reasons given in Section 5.3.2.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,226,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"The aggregation is over five terms. Vessel category v appears within g_o rather than as an independent argument to max_≻, for the reasons given in Section 5.3.2.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,230,not yet mapped: numeric token,5.1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Theorem 5.1 (Totality of f).** For all E in its domain, f(E) is defined and returns exactly one element of {SAFE, CAUTION, UNSAFE}.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.3.3 Classification Function and Totality Theorem,232,not yet mapped: numeric token,6.1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,Proof deferred to Section 6.1. Totality follows from exhaustive domain coverage of each gᵢ (the domain partition for each component is complete and non-overlapping) and from the fact that max_≻ over a finite totally ordered set is always defined and unique.,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4 Governance Pair: G(S) and A_AI(S),238,not yet mapped: numeric token,5.4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,### 5.4 Governance Pair: G(S) and A_AI(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.1 Recommendation Type Space,240,not yet mapped: numeric token,5.4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.1 Recommendation Type Space,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.1 Recommendation Type Space,240,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.1 Recommendation Type Space,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.1 Recommendation Type Space,242,not yet mapped: numeric token,5.6,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.6 (Recommendation Type Space).** Let R = {Go, Delay, DepartureTime, Duration} be the set of AI recommendation types available to the advisory system. *Go* advises that departure is permissible under current conditions; *Delay* advises postponement without specifying an alternative time; *DepartureTime* specifies an optimised departure window; and *Duration* specifies a recommended safe trip duration. The four types correspond to the full structure of the small-scale fisher departure decision — whether to go, when to go, and for how long.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),244,not yet mapped: numeric token,5.4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.2 Level 1: AI Participation Gate G(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),244,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.2 Level 1: AI Participation Gate G(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),244,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.2 Level 1: AI Participation Gate G(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),246,not yet mapped: numeric token,5.7,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.7 (AI Participation Gate).** Define G : {SAFE, CAUTION, UNSAFE} → {0, 1} as:","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),246,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.7 (AI Participation Gate).** Define G : {SAFE, CAUTION, UNSAFE} → {0, 1} as:","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),246,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.7 (AI Participation Gate).** Define G : {SAFE, CAUTION, UNSAFE} → {0, 1} as:","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),248,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,- G(SAFE) = 1 (AI enabled),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),249,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,- G(CAUTION) = 1 (AI enabled),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),250,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,- G(UNSAFE) = 0 (AI disabled),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),252,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When G(S) = 0, the AI advisory engine is disabled and generates no output. When G(S) = 1, the engine is active. A binary governance architecture implements only G: it can express AI-on and AI-off but has no mechanism to express any intermediate governance position. Under SAFE and CAUTION, G(S) = 1 in both states — the participation gate alone cannot distinguish between them.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),252,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When G(S) = 0, the AI advisory engine is disabled and generates no output. When G(S) = 1, the engine is active. A binary governance architecture implements only G: it can express AI-on and AI-off but has no mechanism to express any intermediate governance position. Under SAFE and CAUTION, G(S) = 1 in both states — the participation gate alone cannot distinguish between them.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.2 Level 1: AI Participation Gate G(S),252,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When G(S) = 0, the AI advisory engine is disabled and generates no output. When G(S) = 1, the engine is active. A binary governance architecture implements only G: it can express AI-on and AI-off but has no mechanism to express any intermediate governance position. Under SAFE and CAUTION, G(S) = 1 in both states — the participation gate alone cannot distinguish between them.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),254,not yet mapped: numeric token,5.4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),254,not yet mapped: numeric token,3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),254,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),256,not yet mapped: numeric token,5.8,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.8 (AI-Admissible Recommendation Space).** Define A_AI : {SAFE, CAUTION, UNSAFE} → 2^R as:","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.3 Level 2: AI-Admissible Recommendation Space A_AI(S),256,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.8 (AI-Admissible Recommendation Space).** Define A_AI : {SAFE, CAUTION, UNSAFE} → 2^R as:","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,264,not yet mapped: numeric token,5.4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.4 The Governance Pair,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,264,not yet mapped: numeric token,4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,#### 5.4.4 The Governance Pair,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,266,not yet mapped: numeric token,5.9,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.9 (Governance Pair).** The architecture is governed by the pair (G(S), A_AI(S)). Table 2 summarises the governance configuration across all three safety states.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,266,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Definition 5.9 (Governance Pair).** The architecture is governed by the pair (G(S), A_AI(S)). Table 2 summarises the governance configuration across all three safety states.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,268,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,**Table 2. Governance configurations by safety state.**,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,272,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"| SAFE | 1 | {Go, Delay, DepartureTime, Duration} | Full |","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,273,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"| CAUTION | 1 | {Go, Delay} | Restricted |","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,274,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,| UNSAFE | 0 | ∅ | None |,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,276,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"The CAUTION state is the architectural contribution. Under SAFE and CAUTION, G(S) = 1 in both — the participation gate is identical. The governance distinction between SAFE and CAUTION lies entirely in A_AI(S): under CAUTION, the admissible recommendation space contracts to {Go, Delay}, excluding DepartureTime and Duration. A binary governance architecture, having no Level 2 mechanism, cannot express this: it must either permit the full recommendation space or produce no advisory output at all.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,276,not yet mapped: numeric token,2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"The CAUTION state is the architectural contribution. Under SAFE and CAUTION, G(S) = 1 in both — the participation gate is identical. The governance distinction between SAFE and CAUTION lies entirely in A_AI(S): under CAUTION, the admissible recommendation space contracts to {Go, Delay}, excluding DepartureTime and Duration. A binary governance architecture, having no Level 2 mechanism, cannot express this: it must either permit the full recommendation space or produce no advisory output at all.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,280,not yet mapped: numeric token,3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When f(E) = CAUTION and Go ∈ A_AI(CAUTION), the advisory output presented to the fisher includes a state-dependent qualifier (e.g., ""Departure is possible — exercise caution""). To be precise: Layer 3 returns the recommendation type Go ∈ R, unchanged. The qualifier string is a pure rendering operation applied at Layer 4 (the Human Decision interface), not a modification of the type. This distinction is important for formal correctness: Go under CAUTION is the same element of R as Go under SAFE — the set A_AI(CAUTION) = {Go, Delay} contains exactly those two types, with no sub-typed variants. Set containment is preserved; the qualifier is presentation logic external to the formal model.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.4.4 The Governance Pair,280,not yet mapped: numeric token,4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When f(E) = CAUTION and Go ∈ A_AI(CAUTION), the advisory output presented to the fisher includes a state-dependent qualifier (e.g., ""Departure is possible — exercise caution""). To be precise: Layer 3 returns the recommendation type Go ∈ R, unchanged. The qualifier string is a pure rendering operation applied at Layer 4 (the Human Decision interface), not a modification of the type. This distinction is important for formal correctness: Go under CAUTION is the same element of R as Go under SAFE — the set A_AI(CAUTION) = {Go, Delay} contains exactly those two types, with no sub-typed variants. Set containment is preserved; the qualifier is presentation logic external to the formal model.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,284,not yet mapped: numeric token,5.5,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,### 5.5 Formal Properties,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,286,not yet mapped: numeric token,6,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,The architecture must satisfy three formal properties. All three are proved in Section 6.,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,288,not yet mapped: numeric token,5.1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,**Property 5.1 (Participation Constraint).** G(S) = 0 ⟹ A_AI(S) = ∅.,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,288,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,**Property 5.1 (Participation Constraint).** G(S) = 0 ⟹ A_AI(S) = ∅.,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,290,not yet mapped: numeric token,5.7,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When the participation gate is closed (S = UNSAFE), the admissible recommendation space must be empty. Deterministic safety classification overrides AI advisory reasoning unconditionally. This is enforced by Definition 5.7: A_AI(UNSAFE) = ∅ is a direct definition, not a runtime check. A system in which G(S) = 0 but A_AI(S) ≠ ∅ could admit advisory output despite a closed participation gate — a governance failure.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,290,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"When the participation gate is closed (S = UNSAFE), the admissible recommendation space must be empty. Deterministic safety classification overrides AI advisory reasoning unconditionally. This is enforced by Definition 5.7: A_AI(UNSAFE) = ∅ is a direct definition, not a runtime check. A system in which G(S) = 0 but A_AI(S) ≠ ∅ could admit advisory output despite a closed participation gate — a governance failure.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,292,not yet mapped: numeric token,5.2,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,**Property 5.2 (Advisory Restriction Constraint).** S = CAUTION ⟹ A_AI(CAUTION) ⊊ A_AI(SAFE).,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,294,not yet mapped: numeric token,5.5,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"The CAUTION state produces a strictly smaller admissible recommendation space than SAFE. This property formally distinguishes CAUTION from SAFE: CAUTION is not SAFE with a warning label but a governance state with a reduced advisory scope. The strict subset relationship (⊊ rather than ⊆) confirms that the restriction is non-trivial — at least one recommendation type is excluded under CAUTION that is permitted under SAFE. From Definitions 5.5 and 5.7: A_AI(SAFE) \ A_AI(CAUTION) = {DepartureTime, Duration} ≠ ∅. ∎","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,294,not yet mapped: numeric token,5.7,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"The CAUTION state produces a strictly smaller admissible recommendation space than SAFE. This property formally distinguishes CAUTION from SAFE: CAUTION is not SAFE with a warning label but a governance state with a reduced advisory scope. The strict subset relationship (⊊ rather than ⊆) confirms that the restriction is non-trivial — at least one recommendation type is excluded under CAUTION that is permitted under SAFE. From Definitions 5.5 and 5.7: A_AI(SAFE) \ A_AI(CAUTION) = {DepartureTime, Duration} ≠ ∅. ∎","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,296,not yet mapped: numeric token,5.11,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,**Definition 5.11 (AI Output Mapping).** Let AI(E) denote the set of recommendation types generated by the advisory engine for environmental state E. The mapping is defined as:,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,298,not yet mapped: numeric token,1,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"AI(E) = Reasoning Engine(E, RS(S)) &nbsp;&nbsp; if G(S) = 1  ","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,299,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,AI(E) = ∅ &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; if G(S) = 0,"Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,301,not yet mapped: numeric token,0,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"where S = f(E). When G(S) = 0 (S = UNSAFE), the advisory engine receives no input and its output is defined as the empty set by this mapping — not merely by the engine's behaviour. This explicit definition makes the proof of Property 5.3 for the UNSAFE case immediate: AI(E) = ∅ = A_AI(UNSAFE).","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/journal-1/submissions/v1-initial-submission/manuscript.md,5.5 Formal Properties,301,not yet mapped: numeric token,5.3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"where S = f(E). When G(S) = 0 (S = UNSAFE), the advisory engine receives no input and its output is defined as the empty set by this mapping — not merely by the engine's behaviour. This explicit definition makes the proof of Property 5.3 for the UNSAFE case immediate: AI(E) = ∅ = A_AI(UNSAFE).","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
