timestamp_myt,date,hour,tide_height_m
2024-09-25T20:00,2024-09-25,20,0.045
2024-09-25T21:00,2024-09-25,21,0.134
2024-09-25T22:00,2024-09-25,22,0.221
2024-09-25T23:00,2024-09-25,23,0.335
2024-09-26T00:00,2024-09-26,0,0.455
2024-09-26T01:00,2024-09-26,1,0.542
2024-09-26T02:00,2024-09-26,2,0.594
2024-09-26T03:00,2024-09-26,3,0.622
2024-09-26T04:00,2024-09-26,4,0.61
2024-09-26T05:00,2024-09-26,5,0.538
2024-09-26T06:00,2024-09-26,6,0.421
2024-09-26T07:00,2024-09-26,7,0.282
2024-09-26T08:00,2024-09-26,8,0.114
2024-09-26T09:00,2024-09-26,9,-0.099
2024-09-26T10:00,2024-09-26,10,-0.322
2024-09-26T11:00,2024-09-26,11,-0.495
2024-09-26T12:00,2024-09-26,12,-0.6
2024-09-26T13:00,2024-09-26,13,-0.662
2024-09-26T14:00,2024-09-26,14,-0.691
2024-09-26T15:00,2024-09-26,15,-0.663
2024-09-26T16:00,2024-09-26,16,-0.576
2024-09-26T17:00,2024-09-26,17,-0.461
2024-09-26T18:00,2024-09-26,18,-0.333
2024-09-26T19:00,2024-09-26,19,-0.186
2024-09-26T20:00,2024-09-26,20,-0.036
2024-09-26T21:00,2024-09-26,21,0.077
2024-09-26T22:00,2024-09-26,22,0.148
2024-09-26T23:00,2024-09-26,23,0.221
2024-09-27T00:00,2024-09-27,0,0.318
2024-09-27T01:00,2024-09-27,1,0.412
2024-09-27T02:00,2024-09-27,2,0.471
2024-09-27T03:00,2024-09-27,3,0.505
2024-09-27T04:00,2024-09-27,4,0.536
2024-09-27T05:00,2024-09-27,5,0.546
2024-09-27T06:00,2024-09-27,6,0.512
2024-09-27T07:00,2024-09-27,7,0.439
2024-09-27T08:00,2024-09-27,8,0.332
2024-09-27T09:00,2024-09-27,9,0.171
2024-09-27T10:00,2024-09-27,10,-0.048
2024-09-27T11:00,2024-09-27,11,-0.276
2024-09-27T12:00,2024-09-27,12,-0.451
2024-09-27T13:00,2024-09-27,13,-0.567
2024-09-27T14:00,2024-09-27,14,-0.65
2024-09-27T15:00,2024-09-27,15,-0.693
2024-09-27T16:00,2024-09-27,16,-0.666
2024-09-27T17:00,2024-09-27,17,-0.565
2024-09-27T18:00,2024-09-27,18,-0.426
2024-09-27T19:00,2024-09-27,19,-0.273
2024-09-27T20:00,2024-09-27,20,-0.115
2024-09-27T21:00,2024-09-27,21,0.021
2024-09-27T22:00,2024-09-27,22,0.102
2024-09-27T23:00,2024-09-27,23,0.141
2024-09-28T00:00,2024-09-28,0,0.189
2024-09-28T01:00,2024-09-28,1,0.265
2024-09-28T02:00,2024-09-28,2,0.333
2024-09-28T03:00,2024-09-28,3,0.373
2024-09-28T04:00,2024-09-28,4,0.409
2024-09-28T05:00,2024-09-28,5,0.463
2024-09-28T06:00,2024-09-28,6,0.509
2024-09-28T07:00,2024-09-28,7,0.515
2024-09-28T08:00,2024-09-28,8,0.472
2024-09-28T09:00,2024-09-28,9,0.375
2024-09-28T10:00,2024-09-28,10,0.205
2024-09-28T11:00,2024-09-28,11,-0.029
2024-09-28T12:00,2024-09-28,12,-0.262
2024-09-28T13:00,2024-09-28,13,-0.437
2024-09-28T14:00,2024-09-28,14,-0.558
2024-09-28T15:00,2024-09-28,15,-0.645
2024-09-28T16:00,2024-09-28,16,-0.681
2024-09-28T17:00,2024-09-28,17,-0.63
2024-09-28T18:00,2024-09-28,18,-0.497
2024-09-28T19:00,2024-09-28,19,-0.333
2024-09-28T20:00,2024-09-28,20,-0.17
2024-09-28T21:00,2024-09-28,21,-0.024
2024-09-28T22:00,2024-09-28,22,0.075
2024-09-28T23:00,2024-09-28,23,0.109
2024-09-29T00:00,2024-09-29,0,0.11
2024-09-29T01:00,2024-09-29,1,0.133
2024-09-29T02:00,2024-09-29,2,0.187
2024-09-29T03:00,2024-09-29,3,0.237
2024-09-29T04:00,2024-09-29,4,0.273
2024-09-29T05:00,2024-09-29,5,0.33
2024-09-29T06:00,2024-09-29,6,0.419
2024-09-29T07:00,2024-09-29,7,0.502
2024-09-29T08:00,2024-09-29,8,0.534
2024-09-29T09:00,2024-09-29,9,0.499
2024-09-29T10:00,2024-09-29,10,0.39
2024-09-29T11:00,2024-09-29,11,0.198
2024-09-29T12:00,2024-09-29,12,-0.05
2024-09-29T13:00,2024-09-29,13,-0.28
2024-09-29T14:00,2024-09-29,14,-0.446
2024-09-29T15:00,2024-09-29,15,-0.558
2024-09-29T16:00,2024-09-29,16,-0.631
2024-09-29T17:00,2024-09-29,17,-0.636
2024-09-29T18:00,2024-09-29,18,-0.542
2024-09-29T19:00,2024-09-29,19,-0.374
2024-09-29T20:00,2024-09-29,20,-0.195
2024-09-29T21:00,2024-09-29,21,-0.044
2024-09-29T22:00,2024-09-29,22,0.064
2024-09-29T23:00,2024-09-29,23,0.109
2024-09-30T00:00,2024-09-30,0,0.09
2024-09-30T01:00,2024-09-30,1,0.056
2024-09-30T02:00,2024-09-30,2,0.058
2024-09-30T03:00,2024-09-30,3,0.095
2024-09-30T04:00,2024-09-30,4,0.136
2024-09-30T05:00,2024-09-30,5,0.184
2024-09-30T06:00,2024-09-30,6,0.275
2024-09-30T07:00,2024-09-30,7,0.404
2024-09-30T08:00,2024-09-30,8,0.511
2024-09-30T09:00,2024-09-30,9,0.546
2024-09-30T10:00,2024-09-30,10,0.497
2024-09-30T11:00,2024-09-30,11,0.364
2024-09-30T12:00,2024-09-30,12,0.15
2024-09-30T13:00,2024-09-30,13,-0.101
2024-09-30T14:00,2024-09-30,14,-0.316
2024-09-30T15:00,2024-09-30,15,-0.458
2024-09-30T16:00,2024-09-30,16,-0.545
2024-09-30T17:00,2024-09-30,17,-0.583
2024-09-30T18:00,2024-09-30,18,-0.539
2024-09-30T19:00,2024-09-30,19,-0.396
2024-09-30T20:00,2024-09-30,20,-0.203
2024-09-30T21:00,2024-09-30,21,-0.034
2024-09-30T22:00,2024-09-30,22,0.077
2024-09-30T23:00,2024-09-30,23,0.127
2024-10-01T00:00,2024-10-01,0,0.109
2024-10-01T01:00,2024-10-01,1,0.041
2024-10-01T02:00,2024-10-01,2,-0.023
2024-10-01T03:00,2024-10-01,3,-0.036
2024-10-01T04:00,2024-10-01,4,-0.007
2024-10-01T05:00,2024-10-01,5,0.038
2024-10-01T06:00,2024-10-01,6,0.112
2024-10-01T07:00,2024-10-01,7,0.242
2024-10-01T08:00,2024-10-01,8,0.401
2024-10-01T09:00,2024-10-01,9,0.513
2024-10-01T10:00,2024-10-01,10,0.53
2024-10-01T11:00,2024-10-01,11,0.454
2024-10-01T12:00,2024-10-01,12,0.296
2024-10-01T13:00,2024-10-01,13,0.073
2024-10-01T14:00,2024-10-01,14,-0.162
2024-10-01T15:00,2024-10-01,15,-0.344
2024-10-01T16:00,2024-10-01,16,-0.447
2024-10-01T17:00,2024-10-01,17,-0.492
2024-10-01T18:00,2024-10-01,18,-0.48
2024-10-01T19:00,2024-10-01,19,-0.38
2024-10-01T20:00,2024-10-01,20,-0.199
2024-10-01T21:00,2024-10-01,21,-0.008
2024-10-01T22:00,2024-10-01,22,0.121
2024-10-01T23:00,2024-10-01,23,0.169
2024-10-02T00:00,2024-10-02,0,0.149
2024-10-02T01:00,2024-10-02,1,0.069
2024-10-02T02:00,2024-10-02,2,-0.041
2024-10-02T03:00,2024-10-02,3,-0.125
2024-10-02T04:00,2024-10-02,4,-0.145
2024-10-02T05:00,2024-10-02,5,-0.114
2024-10-02T06:00,2024-10-02,6,-0.053
2024-10-02T07:00,2024-10-02,7,0.055
2024-10-02T08:00,2024-10-02,8,0.221
2024-10-02T09:00,2024-10-02,9,0.392
2024-10-02T10:00,2024-10-02,10,0.487
2024-10-02T11:00,2024-10-02,11,0.474
2024-10-02T12:00,2024-10-02,12,0.371
2024-10-02T13:00,2024-10-02,13,0.202
2024-10-02T14:00,2024-10-02,14,-0.009
2024-10-02T15:00,2024-10-02,15,-0.21
2024-10-02T16:00,2024-10-02,16,-0.341
2024-10-02T17:00,2024-10-02,17,-0.392
2024-10-02T18:00,2024-10-02,18,-0.383
2024-10-02T19:00,2024-10-02,19,-0.315
2024-10-02T20:00,2024-10-02,20,-0.168
2024-10-02T21:00,2024-10-02,21,0.025
2024-10-02T22:00,2024-10-02,22,0.182
2024-10-02T23:00,2024-10-02,23,0.242
2024-10-03T00:00,2024-10-03,0,0.213
2024-10-03T01:00,2024-10-03,1,0.123
2024-10-03T02:00,2024-10-03,2,-0.01
2024-10-03T03:00,2024-10-03,3,-0.151
2024-10-03T04:00,2024-10-03,4,-0.245
2024-10-03T05:00,2024-10-03,5,-0.262
2024-10-03T06:00,2024-10-03,6,-0.218
2024-10-03T07:00,2024-10-03,7,-0.132
2024-10-03T08:00,2024-10-03,8,0.01
2024-10-03T09:00,2024-10-03,9,0.197
2024-10-03T10:00,2024-10-03,10,0.359
2024-10-03T11:00,2024-10-03,11,0.423
2024-10-03T12:00,2024-10-03,12,0.378
2024-10-03T13:00,2024-10-03,13,0.262
2024-10-03T14:00,2024-10-03,14,0.103
2024-10-03T15:00,2024-10-03,15,-0.075
2024-10-03T16:00,2024-10-03,16,-0.223
2024-10-03T17:00,2024-10-03,17,-0.292
2024-10-03T18:00,2024-10-03,18,-0.282
2024-10-03T19:00,2024-10-03,19,-0.217
2024-10-03T20:00,2024-10-03,20,-0.101
2024-10-03T21:00,2024-10-03,21,0.069
2024-10-03T22:00,2024-10-03,22,0.241
2024-10-03T23:00,2024-10-03,23,0.332
2024-10-04T00:00,2024-10-04,0,0.309
2024-10-04T01:00,2024-10-04,1,0.202
2024-10-04T02:00,2024-10-04,2,0.053
2024-10-04T03:00,2024-10-04,3,-0.119
2024-10-04T04:00,2024-10-04,4,-0.277
2024-10-04T05:00,2024-10-04,5,-0.37
2024-10-04T06:00,2024-10-04,6,-0.373
2024-10-04T07:00,2024-10-04,7,-0.309
2024-10-04T08:00,2024-10-04,8,-0.195
2024-10-04T09:00,2024-10-04,9,-0.029
2024-10-04T10:00,2024-10-04,10,0.161
2024-10-04T11:00,2024-10-04,11,0.297
2024-10-04T12:00,2024-10-04,12,0.324
2024-10-04T13:00,2024-10-04,13,0.259
2024-10-04T14:00,2024-10-04,14,0.149
2024-10-04T15:00,2024-10-04,15,0.021
2024-10-04T16:00,2024-10-04,16,-0.108
2024-10-04T17:00,2024-10-04,17,-0.192
2024-10-04T18:00,2024-10-04,18,-0.195
2024-10-04T19:00,2024-10-04,19,-0.125
2024-10-04T20:00,2024-10-04,20,-0.012
2024-10-04T21:00,2024-10-04,21,0.132
2024-10-04T22:00,2024-10-04,22,0.295
2024-10-04T23:00,2024-10-04,23,0.414
2024-10-05T00:00,2024-10-05,0,0.421
2024-10-05T01:00,2024-10-05,1,0.313
2024-10-05T02:00,2024-10-05,2,0.143
2024-10-05T03:00,2024-10-05,3,-0.048
2024-10-05T04:00,2024-10-05,4,-0.241
2024-10-05T05:00,2024-10-05,5,-0.403
2024-10-05T06:00,2024-10-05,6,-0.483
2024-10-05T07:00,2024-10-05,7,-0.465
2024-10-05T08:00,2024-10-05,8,-0.377
2024-10-05T09:00,2024-10-05,9,-0.241
2024-10-05T10:00,2024-10-05,10,-0.066
2024-10-05T11:00,2024-10-05,11,0.107
2024-10-05T12:00,2024-10-05,12,0.208
2024-10-05T13:00,2024-10-05,13,0.204
2024-10-05T14:00,2024-10-05,14,0.137
2024-10-05T15:00,2024-10-05,15,0.055
2024-10-05T16:00,2024-10-05,16,-0.027
2024-10-05T17:00,2024-10-05,17,-0.098
2024-10-05T18:00,2024-10-05,18,-0.118
2024-10-05T19:00,2024-10-05,19,-0.058
2024-10-05T20:00,2024-10-05,20,0.061
2024-10-05T21:00,2024-10-05,21,0.202
2024-10-05T22:00,2024-10-05,22,0.348
2024-10-05T23:00,2024-10-05,23,0.474
2024-10-06T00:00,2024-10-06,0,0.52
2024-10-06T01:00,2024-10-06,1,0.441
2024-10-06T02:00,2024-10-06,2,0.264
2024-10-06T03:00,2024-10-06,3,0.053
2024-10-06T04:00,2024-10-06,4,-0.157
2024-10-06T05:00,2024-10-06,5,-0.356
2024-10-06T06:00,2024-10-06,6,-0.509
2024-10-06T07:00,2024-10-06,7,-0.568
2024-10-06T08:00,2024-10-06,8,-0.527
2024-10-06T09:00,2024-10-06,9,-0.42
2024-10-06T10:00,2024-10-06,10,-0.275
2024-10-06T11:00,2024-10-06,11,-0.108
2024-10-06T12:00,2024-10-06,12,0.036
2024-10-06T13:00,2024-10-06,13,0.101
2024-10-06T14:00,2024-10-06,14,0.082
2024-10-06T15:00,2024-10-06,15,0.033
2024-10-06T16:00,2024-10-06,16,-0.006
2024-10-06T17:00,2024-10-06,17,-0.035
2024-10-06T18:00,2024-10-06,18,-0.05
2024-10-06T19:00,2024-10-06,19,-0.012
2024-10-06T20:00,2024-10-06,20,0.098
2024-10-06T21:00,2024-10-06,21,0.248
2024-10-06T22:00,2024-10-06,22,0.394
2024-10-06T23:00,2024-10-06,23,0.515
2024-10-07T00:00,2024-10-07,0,0.585
2024-10-07T01:00,2024-10-07,1,0.554
2024-10-07T02:00,2024-10-07,2,0.403
2024-10-07T03:00,2024-10-07,3,0.183
2024-10-07T04:00,2024-10-07,4,-0.043
2024-10-07T05:00,2024-10-07,5,-0.254
2024-10-07T06:00,2024-10-07,6,-0.446
2024-10-07T07:00,2024-10-07,7,-0.583
2024-10-07T08:00,2024-10-07,8,-0.62
2024-10-07T09:00,2024-10-07,9,-0.56
2024-10-07T10:00,2024-10-07,10,-0.445
2024-10-07T11:00,2024-10-07,11,-0.306
2024-10-07T12:00,2024-10-07,12,-0.161
2024-10-07T13:00,2024-10-07,13,-0.05
2024-10-07T14:00,2024-10-07,14,-0.011
2024-10-07T15:00,2024-10-07,15,-0.025
2024-10-07T16:00,2024-10-07,16,-0.038
2024-10-07T17:00,2024-10-07,17,-0.026
2024-10-07T18:00,2024-10-07,18,-0.004
2024-10-07T19:00,2024-10-07,19,0.029
2024-10-07T20:00,2024-10-07,20,0.111
2024-10-07T21:00,2024-10-07,21,0.252
2024-10-07T22:00,2024-10-07,22,0.411
2024-10-07T23:00,2024-10-07,23,0.54
2024-10-08T00:00,2024-10-08,0,0.62
2024-10-08T01:00,2024-10-08,1,0.627
2024-10-08T02:00,2024-10-08,2,0.53
2024-10-08T03:00,2024-10-08,3,0.334
2024-10-08T04:00,2024-10-08,4,0.099
2024-10-08T05:00,2024-10-08,5,-0.12
2024-10-08T06:00,2024-10-08,6,-0.321
2024-10-08T07:00,2024-10-08,7,-0.503
2024-10-08T08:00,2024-10-08,8,-0.624
2024-10-08T09:00,2024-10-08,9,-0.644
2024-10-08T10:00,2024-10-08,10,-0.576
2024-10-08T11:00,2024-10-08,11,-0.468
2024-10-08T12:00,2024-10-08,12,-0.347
2024-10-08T13:00,2024-10-08,13,-0.228
2024-10-08T14:00,2024-10-08,14,-0.143
2024-10-08T15:00,2024-10-08,15,-0.112
2024-10-08T16:00,2024-10-08,16,-0.103
2024-10-08T17:00,2024-10-08,17,-0.067
2024-10-08T18:00,2024-10-08,18,-0.005
2024-10-08T19:00,2024-10-08,19,0.056
2024-10-08T20:00,2024-10-08,20,0.123
2024-10-08T21:00,2024-10-08,21,0.232
2024-10-08T22:00,2024-10-08,22,0.385
2024-10-08T23:00,2024-10-08,23,0.532
2024-10-09T00:00,2024-10-09,0,0.63
2024-10-09T01:00,2024-10-09,1,0.664
2024-10-09T02:00,2024-10-09,2,0.619
2024-10-09T03:00,2024-10-09,3,0.478
2024-10-09T04:00,2024-10-09,4,0.264
2024-10-09T05:00,2024-10-09,5,0.039
2024-10-09T06:00,2024-10-09,6,-0.163
2024-10-09T07:00,2024-10-09,7,-0.352
2024-10-09T08:00,2024-10-09,8,-0.528
2024-10-09T09:00,2024-10-09,9,-0.642
2024-10-09T10:00,2024-10-09,10,-0.656
2024-10-09T11:00,2024-10-09,11,-0.594
2024-10-09T12:00,2024-10-09,12,-0.502
2024-10-09T13:00,2024-10-09,13,-0.404
2024-10-09T14:00,2024-10-09,14,-0.307
2024-10-09T15:00,2024-10-09,15,-0.233
2024-10-09T16:00,2024-10-09,16,-0.189
2024-10-09T17:00,2024-10-09,17,-0.14
2024-10-09T18:00,2024-10-09,18,-0.054
2024-10-09T19:00,2024-10-09,19,0.048
2024-10-09T20:00,2024-10-09,20,0.132
2024-10-09T21:00,2024-10-09,21,0.215
2024-10-09T22:00,2024-10-09,22,0.333
2024-10-09T23:00,2024-10-09,23,0.481
2024-10-10T00:00,2024-10-10,0,0.606
2024-10-10T01:00,2024-10-10,1,0.668
2024-10-10T02:00,2024-10-10,2,0.664
2024-10-10T03:00,2024-10-10,3,0.586
2024-10-10T04:00,2024-10-10,4,0.429
2024-10-10T05:00,2024-10-10,5,0.223
2024-10-10T06:00,2024-10-10,6,0.02
2024-10-10T07:00,2024-10-10,7,-0.165
2024-10-10T08:00,2024-10-10,8,-0.353
2024-10-10T09:00,2024-10-10,9,-0.534
2024-10-10T10:00,2024-10-10,10,-0.652
2024-10-10T11:00,2024-10-10,11,-0.672
2024-10-10T12:00,2024-10-10,12,-0.625
2024-10-10T13:00,2024-10-10,13,-0.555
2024-10-10T14:00,2024-10-10,14,-0.474
2024-10-10T15:00,2024-10-10,15,-0.384
2024-10-10T16:00,2024-10-10,16,-0.301
2024-10-10T17:00,2024-10-10,17,-0.226
2024-10-10T18:00,2024-10-10,18,-0.131
2024-10-10T19:00,2024-10-10,19,-0.005
2024-10-10T20:00,2024-10-10,20,0.117
2024-10-10T21:00,2024-10-10,21,0.206
2024-10-10T22:00,2024-10-10,22,0.287
2024-10-10T23:00,2024-10-10,23,0.401
2024-10-11T00:00,2024-10-11,0,0.534
2024-10-11T01:00,2024-10-11,1,0.631
2024-10-11T02:00,2024-10-11,2,0.665
2024-10-11T03:00,2024-10-11,3,0.64
2024-10-11T04:00,2024-10-11,4,0.556
2024-10-11T05:00,2024-10-11,5,0.408
2024-10-11T06:00,2024-10-11,6,0.225
2024-10-11T07:00,2024-10-11,7,0.044
2024-10-11T08:00,2024-10-11,8,-0.136
2024-10-11T09:00,2024-10-11,9,-0.337
2024-10-11T10:00,2024-10-11,10,-0.536
2024-10-11T11:00,2024-10-11,11,-0.665
2024-10-11T12:00,2024-10-11,12,-0.698
2024-10-11T13:00,2024-10-11,13,-0.67
2024-10-11T14:00,2024-10-11,14,-0.616
2024-10-11T15:00,2024-10-11,15,-0.539
2024-10-11T16:00,2024-10-11,16,-0.437
2024-10-11T17:00,2024-10-11,17,-0.326
2024-10-11T18:00,2024-10-11,18,-0.212
2024-10-11T19:00,2024-10-11,19,-0.079
2024-10-11T20:00,2024-10-11,20,0.067
2024-10-11T21:00,2024-10-11,21,0.185
2024-10-11T22:00,2024-10-11,22,0.256
2024-10-11T23:00,2024-10-11,23,0.322
2024-10-12T00:00,2024-10-12,0,0.422
2024-10-12T01:00,2024-10-12,1,0.535
2024-10-12T02:00,2024-10-12,2,0.609
2024-10-12T03:00,2024-10-12,3,0.63
2024-10-12T04:00,2024-10-12,4,0.61
2024-10-12T05:00,2024-10-12,5,0.544
2024-10-12T06:00,2024-10-12,6,0.423
2024-10-12T07:00,2024-10-12,7,0.268
2024-10-12T08:00,2024-10-12,8,0.1
2024-10-12T09:00,2024-10-12,9,-0.092
2024-10-12T10:00,2024-10-12,10,-0.319
2024-10-12T11:00,2024-10-12,11,-0.539
2024-10-12T12:00,2024-10-12,12,-0.682
2024-10-12T13:00,2024-10-12,13,-0.727
2024-10-12T14:00,2024-10-12,14,-0.712
2024-10-12T15:00,2024-10-12,15,-0.663
2024-10-12T16:00,2024-10-12,16,-0.571
2024-10-12T17:00,2024-10-12,17,-0.437
2024-10-12T18:00,2024-10-12,18,-0.289
2024-10-12T19:00,2024-10-12,19,-0.143
2024-10-12T20:00,2024-10-12,20,0.006
2024-10-12T21:00,2024-10-12,21,0.142
2024-10-12T22:00,2024-10-12,22,0.227
2024-10-12T23:00,2024-10-12,23,0.264
2024-10-13T00:00,2024-10-13,0,0.305
2024-10-13T01:00,2024-10-13,1,0.387
2024-10-13T02:00,2024-10-13,2,0.479
2024-10-13T03:00,2024-10-13,3,0.541
2024-10-13T04:00,2024-10-13,4,0.571
2024-10-13T05:00,2024-10-13,5,0.58
2024-10-13T06:00,2024-10-13,6,0.553
2024-10-13T07:00,2024-10-13,7,0.468
2024-10-13T08:00,2024-10-13,8,0.334
2024-10-13T09:00,2024-10-13,9,0.165
2024-10-13T10:00,2024-10-13,10,-0.049
2024-10-13T11:00,2024-10-13,11,-0.304
2024-10-13T12:00,2024-10-13,12,-0.541
2024-10-13T13:00,2024-10-13,13,-0.689
2024-10-13T14:00,2024-10-13,14,-0.738
2024-10-13T15:00,2024-10-13,15,-0.725
2024-10-13T16:00,2024-10-13,16,-0.662
2024-10-13T17:00,2024-10-13,17,-0.537
2024-10-13T18:00,2024-10-13,18,-0.363
2024-10-13T19:00,2024-10-13,19,-0.185
2024-10-13T20:00,2024-10-13,20,-0.028
2024-10-13T21:00,2024-10-13,21,0.104
2024-10-13T22:00,2024-10-13,22,0.196
2024-10-13T23:00,2024-10-13,23,0.225
2024-10-14T00:00,2024-10-14,0,0.215
2024-10-14T01:00,2024-10-14,1,0.226
2024-10-14T02:00,2024-10-14,2,0.286
2024-10-14T03:00,2024-10-14,3,0.363
2024-10-14T04:00,2024-10-14,4,0.428
2024-10-14T05:00,2024-10-14,5,0.488
2024-10-14T06:00,2024-10-14,6,0.547
2024-10-14T07:00,2024-10-14,7,0.57
2024-10-14T08:00,2024-10-14,8,0.518
2024-10-14T09:00,2024-10-14,9,0.397
2024-10-14T10:00,2024-10-14,10,0.218
2024-10-14T11:00,2024-10-14,11,-0.019
2024-10-14T12:00,2024-10-14,12,-0.29
2024-10-14T13:00,2024-10-14,13,-0.526
2024-10-14T14:00,2024-10-14,14,-0.665
2024-10-14T15:00,2024-10-14,15,-0.705
2024-10-14T16:00,2024-10-14,16,-0.677
2024-10-14T17:00,2024-10-14,17,-0.584
2024-10-14T18:00,2024-10-14,18,-0.416
2024-10-14T19:00,2024-10-14,19,-0.207
2024-10-14T20:00,2024-10-14,20,-0.021
2024-10-14T21:00,2024-10-14,21,0.11
2024-10-14T22:00,2024-10-14,22,0.187
2024-10-14T23:00,2024-10-14,23,0.206
2024-10-15T00:00,2024-10-15,0,0.164
2024-10-15T01:00,2024-10-15,1,0.102
2024-10-15T02:00,2024-10-15,2,0.081
2024-10-15T03:00,2024-10-15,3,0.121
2024-10-15T04:00,2024-10-15,4,0.19
2024-10-15T05:00,2024-10-15,5,0.274
2024-10-15T06:00,2024-10-15,6,0.383
2024-10-15T07:00,2024-10-15,7,0.503
2024-10-15T08:00,2024-10-15,8,0.573
2024-10-15T09:00,2024-10-15,9,0.548
2024-10-15T10:00,2024-10-15,10,0.431
2024-10-15T11:00,2024-10-15,11,0.244
2024-10-15T12:00,2024-10-15,12,-0.001
2024-10-15T13:00,2024-10-15,13,-0.267
2024-10-15T14:00,2024-10-15,14,-0.48
2024-10-15T15:00,2024-10-15,15,-0.591
2024-10-15T16:00,2024-10-15,16,-0.606
2024-10-15T17:00,2024-10-15,17,-0.55
2024-10-15T18:00,2024-10-15,18,-0.416
2024-10-15T19:00,2024-10-15,19,-0.209
2024-10-15T20:00,2024-10-15,20,0.013
2024-10-15T21:00,2024-10-15,21,0.171
2024-10-15T22:00,2024-10-15,22,0.24
2024-10-15T23:00,2024-10-15,23,0.233
2024-10-16T00:00,2024-10-16,0,0.162
2024-10-16T01:00,2024-10-16,1,0.044
2024-10-16T02:00,2024-10-16,2,-0.07
2024-10-16T03:00,2024-10-16,3,-0.121
2024-10-16T04:00,2024-10-16,4,-0.098
2024-10-16T05:00,2024-10-16,5,-0.026
2024-10-16T06:00,2024-10-16,6,0.09
2024-10-16T07:00,2024-10-16,7,0.257
2024-10-16T08:00,2024-10-16,8,0.435
2024-10-16T09:00,2024-10-16,9,0.544
2024-10-16T10:00,2024-10-16,10,0.534
2024-10-16T11:00,2024-10-16,11,0.422
2024-10-16T12:00,2024-10-16,12,0.239
2024-10-16T13:00,2024-10-16,13,0.01
2024-10-16T14:00,2024-10-16,14,-0.223
2024-10-16T15:00,2024-10-16,15,-0.392
2024-10-16T16:00,2024-10-16,16,-0.458
2024-10-16T17:00,2024-10-16,17,-0.436
2024-10-16T18:00,2024-10-16,18,-0.341
2024-10-16T19:00,2024-10-16,19,-0.168
2024-10-16T20:00,2024-10-16,20,0.06
2024-10-16T21:00,2024-10-16,21,0.261
2024-10-16T22:00,2024-10-16,22,0.356
2024-10-16T23:00,2024-10-16,23,0.333
2024-10-17T00:00,2024-10-17,0,0.228
2024-10-17T01:00,2024-10-17,1,0.066
2024-10-17T02:00,2024-10-17,2,-0.123
2024-10-17T03:00,2024-10-17,3,-0.282
2024-10-17T04:00,2024-10-17,4,-0.357
2024-10-17T05:00,2024-10-17,5,-0.343
2024-10-17T06:00,2024-10-17,6,-0.259
2024-10-17T07:00,2024-10-17,7,-0.104
2024-10-17T08:00,2024-10-17,8,0.117
2024-10-17T09:00,2024-10-17,9,0.339
2024-10-17T10:00,2024-10-17,10,0.469
2024-10-17T11:00,2024-10-17,11,0.469
2024-10-17T12:00,2024-10-17,12,0.369
2024-10-17T13:00,2024-10-17,13,0.211
2024-10-17T14:00,2024-10-17,14,0.023
2024-10-17T15:00,2024-10-17,15,-0.154
2024-10-17T16:00,2024-10-17,16,-0.261
2024-10-17T17:00,2024-10-17,17,-0.273
2024-10-17T18:00,2024-10-17,18,-0.207
2024-10-17T19:00,2024-10-17,19,-0.075
2024-10-17T20:00,2024-10-17,20,0.124
2024-10-17T21:00,2024-10-17,21,0.345
2024-10-17T22:00,2024-10-17,22,0.492
2024-10-17T23:00,2024-10-17,23,0.497
2024-10-18T00:00,2024-10-18,0,0.373
2024-10-18T01:00,2024-10-18,1,0.174
2024-10-18T02:00,2024-10-18,2,-0.065
2024-10-18T03:00,2024-10-18,3,-0.309
2024-10-18T04:00,2024-10-18,4,-0.5
2024-10-18T05:00,2024-10-18,5,-0.59
2024-10-18T06:00,2024-10-18,6,-0.577
2024-10-18T07:00,2024-10-18,7,-0.476
2024-10-18T08:00,2024-10-18,8,-0.285
2024-10-18T09:00,2024-10-18,9,-0.027
2024-10-18T10:00,2024-10-18,10,0.217
2024-10-18T11:00,2024-10-18,11,0.352
2024-10-18T12:00,2024-10-18,12,0.359
2024-10-18T13:00,2024-10-18,13,0.284
2024-10-18T14:00,2024-10-18,14,0.172
2024-10-18T15:00,2024-10-18,15,0.044
2024-10-18T16:00,2024-10-18,16,-0.063
2024-10-18T17:00,2024-10-18,17,-0.101
2024-10-18T18:00,2024-10-18,18,-0.057
2024-10-18T19:00,2024-10-18,19,0.051
2024-10-18T20:00,2024-10-18,20,0.21
2024-10-18T21:00,2024-10-18,21,0.412
2024-10-18T22:00,2024-10-18,22,0.596
2024-10-18T23:00,2024-10-18,23,0.665
2024-10-19T00:00,2024-10-19,0,0.573
2024-10-19T01:00,2024-10-19,1,0.359
2024-10-19T02:00,2024-10-19,2,0.088
2024-10-19T03:00,2024-10-19,3,-0.203
2024-10-19T04:00,2024-10-19,4,-0.48
2024-10-19T05:00,2024-10-19,5,-0.686
2024-10-19T06:00,2024-10-19,6,-0.78
2024-10-19T07:00,2024-10-19,7,-0.763
2024-10-19T08:00,2024-10-19,8,-0.647
2024-10-19T09:00,2024-10-19,9,-0.434
2024-10-19T10:00,2024-10-19,10,-0.162
2024-10-19T11:00,2024-10-19,11,0.078
2024-10-19T12:00,2024-10-19,12,0.205
2024-10-19T13:00,2024-10-19,13,0.223
2024-10-19T14:00,2024-10-19,14,0.187
