date,latitude,longitude,timezone,utc_offset_seconds,sunrise_hours,sunrise_local,sunset_hours,sunset_local,zenith_deg,in_primary,in_resolution,impl_version,impl_sha256,spec_version
2023-12-09,5.98,116.01,UTC+8,28800,6.247249,06:14:50,18.032864,18:01:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-10,5.98,116.01,UTC+8,28800,6.255104,06:15:18,18.039188,18:02:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-11,5.98,116.01,UTC+8,28800,6.262996,06:15:47,18.045664,18:02:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-12,5.98,116.01,UTC+8,28800,6.270917,06:16:15,18.052286,18:03:08,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-13,5.98,116.01,UTC+8,28800,6.278861,06:16:44,18.059047,18:03:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-14,5.98,116.01,UTC+8,28800,6.286819,06:17:13,18.065941,18:03:57,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-15,5.98,116.01,UTC+8,28800,6.294784,06:17:41,18.072961,18:04:23,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-16,5.98,116.01,UTC+8,28800,6.302749,06:18:10,18.080100,18:04:48,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-17,5.98,116.01,UTC+8,28800,6.310706,06:18:39,18.087352,18:05:14,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-18,5.98,116.01,UTC+8,28800,6.318648,06:19:07,18.094709,18:05:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-19,5.98,116.01,UTC+8,28800,6.326567,06:19:36,18.102165,18:06:08,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-20,5.98,116.01,UTC+8,28800,6.334455,06:20:04,18.109712,18:06:35,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-21,5.98,116.01,UTC+8,28800,6.342305,06:20:32,18.117344,18:07:02,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-22,5.98,116.01,UTC+8,28800,6.350110,06:21:00,18.125052,18:07:30,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-23,5.98,116.01,UTC+8,28800,6.357862,06:21:28,18.132831,18:07:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-24,5.98,116.01,UTC+8,28800,6.365554,06:21:56,18.140671,18:08:26,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-25,5.98,116.01,UTC+8,28800,6.373179,06:22:23,18.148567,18:08:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-26,5.98,116.01,UTC+8,28800,6.380729,06:22:51,18.156510,18:09:23,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-27,5.98,116.01,UTC+8,28800,6.388196,06:23:18,18.164493,18:09:52,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-28,5.98,116.01,UTC+8,28800,6.395575,06:23:44,18.172509,18:10:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-29,5.98,116.01,UTC+8,28800,6.402857,06:24:10,18.180549,18:10:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-30,5.98,116.01,UTC+8,28800,6.410037,06:24:36,18.188608,18:11:19,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2023-12-31,5.98,116.01,UTC+8,28800,6.417106,06:25:02,18.196676,18:11:48,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-01,5.98,116.01,UTC+8,28800,6.424059,06:25:27,18.204747,18:12:17,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-02,5.98,116.01,UTC+8,28800,6.430888,06:25:51,18.212813,18:12:46,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-03,5.98,116.01,UTC+8,28800,6.437588,06:26:15,18.220867,18:13:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-04,5.98,116.01,UTC+8,28800,6.444152,06:26:39,18.228901,18:13:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-05,5.98,116.01,UTC+8,28800,6.450573,06:27:02,18.236908,18:14:13,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-06,5.98,116.01,UTC+8,28800,6.456846,06:27:25,18.244881,18:14:42,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-07,5.98,116.01,UTC+8,28800,6.462965,06:27:47,18.252813,18:15:10,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-08,5.98,116.01,UTC+8,28800,6.468923,06:28:08,18.260696,18:15:39,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-09,5.98,116.01,UTC+8,28800,6.474716,06:28:29,18.268524,18:16:07,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-10,5.98,116.01,UTC+8,28800,6.480337,06:28:49,18.276289,18:16:35,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-11,5.98,116.01,UTC+8,28800,6.485781,06:29:09,18.283985,18:17:02,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-12,5.98,116.01,UTC+8,28800,6.491044,06:29:28,18.291606,18:17:30,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-13,5.98,116.01,UTC+8,28800,6.496120,06:29:46,18.299144,18:17:57,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-14,5.98,116.01,UTC+8,28800,6.501004,06:30:04,18.306593,18:18:24,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-15,5.98,116.01,UTC+8,28800,6.505693,06:30:20,18.313946,18:18:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-16,5.98,116.01,UTC+8,28800,6.510181,06:30:37,18.321199,18:19:16,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-17,5.98,116.01,UTC+8,28800,6.514464,06:30:52,18.328343,18:19:42,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-18,5.98,116.01,UTC+8,28800,6.518538,06:31:07,18.335375,18:20:07,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-19,5.98,116.01,UTC+8,28800,6.522400,06:31:21,18.342288,18:20:32,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-20,5.98,116.01,UTC+8,28800,6.526045,06:31:34,18.349076,18:20:57,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-21,5.98,116.01,UTC+8,28800,6.529471,06:31:46,18.355735,18:21:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-22,5.98,116.01,UTC+8,28800,6.532674,06:31:58,18.362258,18:21:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-23,5.98,116.01,UTC+8,28800,6.535652,06:32:08,18.368642,18:22:07,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-24,5.98,116.01,UTC+8,28800,6.538400,06:32:18,18.374881,18:22:30,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-25,5.98,116.01,UTC+8,28800,6.540918,06:32:27,18.380971,18:22:51,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-26,5.98,116.01,UTC+8,28800,6.543202,06:32:36,18.386908,18:23:13,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-27,5.98,116.01,UTC+8,28800,6.545251,06:32:43,18.392687,18:23:34,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-28,5.98,116.01,UTC+8,28800,6.547062,06:32:49,18.398304,18:23:54,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-29,5.98,116.01,UTC+8,28800,6.548634,06:32:55,18.403757,18:24:14,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-30,5.98,116.01,UTC+8,28800,6.549965,06:33:00,18.409040,18:24:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-01-31,5.98,116.01,UTC+8,28800,6.551054,06:33:04,18.414152,18:24:51,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-01,5.98,116.01,UTC+8,28800,6.551901,06:33:07,18.419090,18:25:09,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-02,5.98,116.01,UTC+8,28800,6.552504,06:33:09,18.423849,18:25:26,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-03,5.98,116.01,UTC+8,28800,6.552863,06:33:10,18.428429,18:25:42,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-04,5.98,116.01,UTC+8,28800,6.552977,06:33:11,18.432826,18:25:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-05,5.98,116.01,UTC+8,28800,6.552847,06:33:10,18.437040,18:26:13,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-06,5.98,116.01,UTC+8,28800,6.552473,06:33:09,18.441067,18:26:28,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-07,5.98,116.01,UTC+8,28800,6.551854,06:33:07,18.444907,18:26:42,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-08,5.98,116.01,UTC+8,28800,6.550993,06:33:04,18.448558,18:26:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-09,5.98,116.01,UTC+8,28800,6.549888,06:33:00,18.452019,18:27:07,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-10,5.98,116.01,UTC+8,28800,6.548542,06:32:55,18.455289,18:27:19,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-11,5.98,116.01,UTC+8,28800,6.546956,06:32:49,18.458369,18:27:30,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-12,5.98,116.01,UTC+8,28800,6.545131,06:32:42,18.461258,18:27:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-13,5.98,116.01,UTC+8,28800,6.543069,06:32:35,18.463955,18:27:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-14,5.98,116.01,UTC+8,28800,6.540771,06:32:27,18.466461,18:27:59,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-15,5.98,116.01,UTC+8,28800,6.538241,06:32:18,18.468777,18:28:08,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-16,5.98,116.01,UTC+8,28800,6.535480,06:32:08,18.470903,18:28:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-17,5.98,116.01,UTC+8,28800,6.532491,06:31:57,18.472840,18:28:22,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-18,5.98,116.01,UTC+8,28800,6.529277,06:31:45,18.474589,18:28:29,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-19,5.98,116.01,UTC+8,28800,6.525841,06:31:33,18.476153,18:28:34,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-20,5.98,116.01,UTC+8,28800,6.522185,06:31:20,18.477532,18:28:39,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-21,5.98,116.01,UTC+8,28800,6.518314,06:31:06,18.478728,18:28:43,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-22,5.98,116.01,UTC+8,28800,6.514231,06:30:51,18.479745,18:28:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-23,5.98,116.01,UTC+8,28800,6.509940,06:30:36,18.480583,18:28:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-24,5.98,116.01,UTC+8,28800,6.505444,06:30:20,18.481246,18:28:52,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-25,5.98,116.01,UTC+8,28800,6.500748,06:30:03,18.481737,18:28:54,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-26,5.98,116.01,UTC+8,28800,6.495856,06:29:45,18.482058,18:28:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-27,5.98,116.01,UTC+8,28800,6.490773,06:29:27,18.482213,18:28:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-28,5.98,116.01,UTC+8,28800,6.485504,06:29:08,18.482205,18:28:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-02-29,5.98,116.01,UTC+8,28800,6.480053,06:28:48,18.482039,18:28:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-01,5.98,116.01,UTC+8,28800,6.474425,06:28:28,18.481716,18:28:54,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-02,5.98,116.01,UTC+8,28800,6.468625,06:28:07,18.481243,18:28:52,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-03,5.98,116.01,UTC+8,28800,6.462659,06:27:46,18.480622,18:28:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-04,5.98,116.01,UTC+8,28800,6.456533,06:27:24,18.479859,18:28:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-05,5.98,116.01,UTC+8,28800,6.450251,06:27:01,18.478958,18:28:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-06,5.98,116.01,UTC+8,28800,6.443820,06:26:38,18.477922,18:28:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-07,5.98,116.01,UTC+8,28800,6.437246,06:26:14,18.476759,18:28:36,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-08,5.98,116.01,UTC+8,28800,6.430534,06:25:50,18.475471,18:28:32,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-09,5.98,116.01,UTC+8,28800,6.423691,06:25:25,18.474065,18:28:27,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-10,5.98,116.01,UTC+8,28800,6.416723,06:25:00,18.472546,18:28:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-11,5.98,116.01,UTC+8,28800,6.409635,06:24:35,18.470918,18:28:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-12,5.98,116.01,UTC+8,28800,6.402436,06:24:09,18.469188,18:28:09,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-13,5.98,116.01,UTC+8,28800,6.395130,06:23:42,18.467361,18:28:03,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-14,5.98,116.01,UTC+8,28800,6.387726,06:23:16,18.465443,18:27:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-15,5.98,116.01,UTC+8,28800,6.380228,06:22:49,18.463439,18:27:48,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-16,5.98,116.01,UTC+8,28800,6.372645,06:22:22,18.461356,18:27:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-17,5.98,116.01,UTC+8,28800,6.364983,06:21:54,18.459199,18:27:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-18,5.98,116.01,UTC+8,28800,6.357249,06:21:26,18.456974,18:27:25,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-19,5.98,116.01,UTC+8,28800,6.349449,06:20:58,18.454687,18:27:17,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-20,5.98,116.01,UTC+8,28800,6.341591,06:20:30,18.452345,18:27:08,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-21,5.98,116.01,UTC+8,28800,6.333682,06:20:01,18.449953,18:27:00,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-22,5.98,116.01,UTC+8,28800,6.325729,06:19:33,18.447518,18:26:51,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-23,5.98,116.01,UTC+8,28800,6.317738,06:19:04,18.445046,18:26:42,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-24,5.98,116.01,UTC+8,28800,6.309718,06:18:35,18.442543,18:26:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-25,5.98,116.01,UTC+8,28800,6.301674,06:18:06,18.440015,18:26:24,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-26,5.98,116.01,UTC+8,28800,6.293614,06:17:37,18.437468,18:26:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-27,5.98,116.01,UTC+8,28800,6.285545,06:17:08,18.434909,18:26:06,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-28,5.98,116.01,UTC+8,28800,6.277474,06:16:39,18.432344,18:25:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-29,5.98,116.01,UTC+8,28800,6.269408,06:16:10,18.429778,18:25:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-30,5.98,116.01,UTC+8,28800,6.261354,06:15:41,18.427218,18:25:38,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-03-31,5.98,116.01,UTC+8,28800,6.253319,06:15:12,18.424671,18:25:29,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-01,5.98,116.01,UTC+8,28800,6.245310,06:14:43,18.422141,18:25:20,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-02,5.98,116.01,UTC+8,28800,6.237334,06:14:14,18.419635,18:25:11,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-03,5.98,116.01,UTC+8,28800,6.229397,06:13:46,18.417159,18:25:02,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-04,5.98,116.01,UTC+8,28800,6.221506,06:13:17,18.414719,18:24:53,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-05,5.98,116.01,UTC+8,28800,6.213668,06:12:49,18.412319,18:24:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-06,5.98,116.01,UTC+8,28800,6.205890,06:12:21,18.409966,18:24:36,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-07,5.98,116.01,UTC+8,28800,6.198177,06:11:53,18.407666,18:24:28,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-08,5.98,116.01,UTC+8,28800,6.190537,06:11:26,18.405422,18:24:20,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2024-04-09,5.98,116.01,UTC+8,28800,6.182975,06:10:59,18.403242,18:24:12,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
